Player,Position,Age,Cap_Hit,Cap_Hit_Percentage,Dead_Cap,Base_Salary,Signing_Bonus,Per_Game_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Proration,Incentives,Cap_Type,Year
Darren Waller,TE,24,"$427,654",0.28%,"($78,549)","$401,471","$26,183",-,-,-,-,-,-,table_active,2016
Chris Lewis-Harris,CB,27,"$357,352",0.23%,-,"$357,352",-,-,-,-,-,-,-,table_active,2016
Patrick Onwuasor,ILB,24,"$317,640",0.20%,-,"$317,640",-,-,-,-,-,-,-,table_active,2016
Nick Boyle,TE,23,"$247,960",0.16%,"($124,689)","$216,176","$31,784",-,-,-,-,-,-,table_active,2016
Michael Campanaro,WR,25,"$105,882",0.07%,-,"$105,882",-,-,-,-,-,-,-,table_active,2016
Lamar Louis,ILB,23,"$79,410",0.05%,-,"$79,410",-,-,-,-,-,-,-,table_active,2016
Brennen Beyer,ILB,24,"$52,940",0.03%,-,"$52,940",-,-,-,-,-,-,-,table_active,2016
Vince Mayle,WR,25,"$30,882",0.02%,-,"$30,882",-,-,-,-,-,-,-,table_active,2016
Keenan Reynolds,WR,22,"$26,470",0.02%,-,"$26,470",-,-,-,-,-,-,-,table_active,2016
Jimmy Smith,CB,28,"$5,100,000",3.28%,"($17,400,000)","$1,000,000","$2,600,000",-,-,-,-,"$1,500,000",-,table_injured,2016
Benjamin Watson,TE,36,"$3,000,000",1.93%,"($4,000,000)","$1,000,000","$1,000,000",-,"$1,000,000",-,-,-,-,table_injured,2016
Kendrick Lewis,FS,30,"$1,866,667",1.20%,"($2,333,334)","$1,400,000","$466,667",-,-,-,-,-,-,table_injured,2016
Kyle Arrington,CB,30,"$1,566,666",1.01%,"($2,233,334)","$900,000","$666,666",-,-,-,-,-,-,table_injured,2016
Kamalei Correa,ILB,22,"$1,045,388",0.67%,"($3,092,902)","$450,000","$595,388",-,-,-,-,-,-,table_injured,2016
Maxx Williams,TE,22,"$713,676",0.46%,"($1,524,799)","$411,815","$301,861",-,-,-,-,-,-,table_injured,2016
Carl Davis,DT,24,"$697,021",0.45%,"($468,813)","$540,750","$156,271",-,-,-,-,-,-,table_injured,2016
Lorenzo Taliaferro,RB,25,"$675,146",0.43%,"($150,292)","$600,000","$75,146",-,-,-,-,-,-,table_injured,2016
Zach Orr,ILB,24,"$601,000",0.39%,"($1,000)","$600,000","$1,000",-,-,-,-,-,-,table_injured,2016
Chris Matthews,WR,27,"$600,000",0.39%,-,"$600,000",-,-,-,-,-,-,-,table_injured,2016
Jumal Rolle,CB,26,"$600,000",0.39%,-,"$600,000",-,-,-,-,-,-,-,table_injured,2016
Willie Henry,DT,22,"$545,848",0.35%,"($383,393)","$450,000","$95,848",-,-,-,-,-,-,table_injured,2016
Bronson Kaufusi,DE,25,"$544,254",0.35%,"($845,016)","$333,000","$211,254",-,-,-,-,-,-,table_injured,2016
De'Ondre Wesley,G,24,"$525,000",0.34%,-,"$525,000",-,-,-,-,-,-,-,table_injured,2016
Stephane Nembot,T,25,"$454,166",0.29%,"($12,500)","$450,000","$4,166",-,-,-,-,-,-,table_injured,2016
Cavellis Luckett,ILB,24,"$450,833",0.29%,"($2,500)","$450,000",$833,-,-,-,-,-,-,table_injured,2016
Sheldon Price,CB,25,"$400,057",0.26%,-,"$400,057",-,-,-,-,-,-,-,table_injured,2016
Maurice Canady,CB,22,"$385,615",0.25%,"($100,356)","$360,526","$25,089",-,-,-,-,-,-,table_injured,2016
Justin Forsett,RB,,"$3,000,000",1.93%,,,,,,,,,,table_dead,2016
Eugene Monroe,LT,,"$2,200,000",1.42%,,,,,,,,,,table_dead,2016
Will Hill,SS,,"$1,750,000",1.13%,,,,,,,,,,table_dead,2016
Daryl Smith,ILB,,"$1,750,000",1.13%,,,,,,,,,,table_dead,2016
Devin Hester,WR,,"$1,100,000",0.71%,,,,,,,,,,table_dead,2016
Chris Carter,ILB,,"$1,000,000",0.64%,,,,,,,,,,table_dead,2016
Chris Canty,DE,,"$765,000",0.49%,,,,,,,,,,table_dead,2016
Justin Forsett,RB,,"$700,000",0.45%,,,,,,,,,,table_dead,2016
Will Davis,CB,,"$321,176",0.21%,,,,,,,,,,table_dead,2016
Kaelin Clay,WR,,"$308,820",0.20%,,,,,,,,,,table_dead,2016
Keenan Reynolds,WR,,"$264,000",0.17%,,,,,,,,,,table_dead,2016
Tray Walker,CB,,"$259,269",0.17%,,,,,,,,,,table_dead,2016
Arthur Brown,ILB,,"$241,224",0.16%,,,,,,,,,,table_dead,2016
Terrence Brooks,FS,,"$151,594",0.10%,,,,,,,,,,table_dead,2016
Kapron Lewis-Moore,DE,,"$127,500",0.08%,,,,,,,,,,table_dead,2016
Robert Myers,G,,"$124,690",0.08%,,,,,,,,,,table_dead,2016
Matt Skura,C,,"$117,300",0.08%,,,,,,,,,,table_dead,2016
Brennen Beyer,ILB,,"$103,500",0.07%,,,,,,,,,,table_dead,2016
David Fales,QB,,"$90,000",0.06%,,,,,,,,,,table_dead,2016
Kenny Bell,WR,,"$89,700",0.06%,,,,,,,,,,table_dead,2016
Blaine Clausell,T,,"$62,100",0.04%,,,,,,,,,,table_dead,2016
